#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
dog_chr1	1	122678785	3045861	94277832	76.8493	2.12128	39.4	30.6
dog_chr10	1	69331447	1784046	54011665	77.9036	2.19174	39.4	30.8
dog_chr11	1	74389097	1764660	56271049	75.6442	2.04156	39.4	30.5
dog_chr12	1	72498081	1713137	53419504	73.684	1.95782	39.4	29.5
dog_chr13	1	63241923	1519286	47177556	74.5985	2.00643	39.4	29.8
dog_chr14	1	60966679	1416214	45003150	73.816	1.94895	39.4	29.9
dog_chr15	1	64190966	1545687	48133903	74.9855	2.02693	39.4	30.2
dog_chr16	1	59632846	1463818	45272667	75.919	2.12985	39.4	30.5
dog_chr17	1	64289059	1576990	49493471	76.9858	2.1221	39.4	31.1
dog_chr18	1	55844845	1427056	43277343	77.4957	2.19184	39.4	30.7
dog_chr19	1	53741614	1238085	39307963	73.1425	1.9125	39.4	29.6
dog_chr2	1	85426708	2181592	66936010	78.3549	2.24364	39.4	30.9
dog_chr20	1	58134056	1535292	46283257	79.6147	2.28341	39.3	31.5
dog_chr21	1	50858623	1195329	38278764	75.265	2.02861	39.4	31
dog_chr22	1	61439934	1411140	44239516	72.0045	1.87083	39.4	28.8
dog_chr23	1	52294480	1238880	39550576	75.6305	2.04263	39.4	31.2
dog_chr24	1	47698779	1254834	38127941	79.9348	2.28879	39.4	31.8
dog_chr25	1	51628933	1271002	39422022	76.3565	2.08737	39.4	30.5
dog_chr26	1	38964690	1024347	31532326	80.9254	2.39649	39.4	32.4
dog_chr27	1	45876710	1096733	34539783	75.2883	2.04422	39.3	30.5
dog_chr28	1	41182112	1073081	32489401	78.892	2.23217	39.4	31.1
dog_chr29	1	41845238	963934	30652145	73.2512	1.90693	39.4	29.5
dog_chr3	1	91889043	2258326	69123232	75.2247	2.091	39	29.7
dog_chr30	1	40214260	984446	30857449	76.7326	2.10038	39.3	31.1
dog_chr31	1	39895921	942943	28793632	72.1719	1.91333	39.4	28.1
dog_chr32	1	38810281	854318	27654793	71.2564	1.80141	39.4	29.1
dog_chr33	1	31377067	742834	23215618	73.9891	1.96895	39.4	29.9
dog_chr34	1	42124431	1014869	31861915	75.6376	2.03788	39.4	30.5
dog_chr35	1	26524999	654207	20677401	77.9544	2.14985	39.4	31.7
dog_chr36	1	30810995	732790	22719572	73.7385	1.9446	39.4	29.4
dog_chr37	1	30902991	753956	23256333	75.2559	2.03108	39.4	30
dog_chr38	1	23914537	595210	18017510	75.3412	2.07758	39.4	30
dog_chr4	1	88276631	2136892	66663595	75.5167	2.05577	39.4	30.3
dog_chr5	1	88915250	2323074	71103036	79.9672	2.29984	39.4	32.3
dog_chr6	1	77573801	1957696	60354336	77.8025	2.185	39.3	31.4
dog_chr7	1	80974532	2035581	61736541	76.2419	2.16993	39.3	30.4
dog_chr8	1	74330416	1814698	56199837	75.6081	2.08572	39.4	30.6
dog_chr9	1	61074082	1709709	49565083	81.1557	2.48484	39.3	31.6
dog_chrX	1	123869142	2768995	93146904	75.1978	2.01841	39.4	31.6
dog_chrUn_JH373233	1	2660953	53669	2126417	79.9119	2.68317	39.5	35.3
dog_chrUn_JH373234	1	1881673	37133	1146288	60.9186	2.78982	39.5	18
dog_chrUn_JH373235	1	1415205	27108	889510	62.8538	2.67348	39.5	27.5
dog_chrUn_JH373236	1	1067467	18280	688828	64.5292	2.31536	39.5	28.6
dog_chrUn_JH373237	1	866315	10330	338828	39.1114	1.59927	39.5	9.09
dog_chrUn_JH373238	1	881102	27216	713693	81	4.34551	39.5	26.7
dog_chrUn_JH373239	1	822601	17942	580351	70.5507	2.30905	39.5	31.7
dog_chrUn_JH373240	1	741967	14818	514760	69.3777	2.83494	39.5	16.6
dog_chrUn_JH373241	1	745551	11523	456278	61.2001	2.07861	39.4	29.1
dog_chrUn_JH373242	1	602611	11776	493804	81.9441	2.53704	39.5	38.2
dog_chrUn_JH373243	1	573630	20897	490806	85.5614	2.88568	39.3	27.8
dog_chrUn_JH373244	1	666183	15010	444608	66.7396	3.2309	39.5	22.9
dog_chrUn_JH373245	1	557017	10952	442292	79.4037	2.60753	39.5	38.7
dog_chrUn_JH373246	1	510604	9825	310588	60.8276	2.68456	39.5	15.9
dog_chrUn_JH373247	1	497093	10131	378916	76.2264	2.70261	39.5	32.9
dog_chrUn_JH373248	1	492630	14089	401838	81.5699	3.86896	39.5	25.9
dog_chrUn_JH373249	1	577062	11108	381419	66.0967	2.5469	39.4	31.9
dog_chrUn_JH373250	1	561270	8719	370112	65.9419	2.03949	39.5	37.2
dog_chrUn_JH373251	1	407330	6639	271218	66.5843	2.27074	39.5	22.8
dog_chrUn_AAEX03018827	1	405216	14076	332893	82.152	5.03522	39.5	21.3
dog_chrUn_JH373252	1	508668	11073	329216	64.7212	2.74587	39.5	22
dog_chrUn_JH373253	1	540093	24420	350993	64.9875	6.50492	39.5	26.9
dog_chrUn_JH373254	1	448434	9152	272787	60.831	1.84623	39.3	26.8
dog_chrUn_JH373255	1	377800	7256	292798	77.5008	2.60147	39.5	31.5
dog_chrUn_JH373256	1	384880	7635	295921	76.8866	2.62028	39.5	34.3
dog_chrUn_JH373257	1	367143	12357	277362	75.546	4.86252	39.5	20.4
dog_chrUn_JH373258	1	399987	8586	294079	73.5221	3.02724	39.5	28.1
dog_chrUn_JH373259	1	376204	7693	252258	67.0535	2.91699	39.5	20.9
dog_chrUn_JH373260	1	416178	6163	198066	47.5917	2.06917	39.5	12.2
dog_chrUn_JH373261	1	365470	7193	264501	72.3728	2.41868	39.4	33.5
dog_chrUn_JH373262	1	322752	9292	259829	80.5042	4.11757	39.5	19.4
dog_chrUn_JH373263	1	320591	7434	231849	72.3192	3.29506	39.5	19.7
dog_chrUn_JH373264	1	310270	6127	251632	81.101	2.63014	39.5	37.2
dog_chrUn_JH373265	1	433650	13997	263016	60.6517	4.59357	39.5	18.9
dog_chrUn_JH373266	1	273228	5639	166856	61.0684	2.85233	39.5	17.4
dog_chrUn_JH373267	1	281659	14278	218213	77.4742	7.39366	39.5	15
dog_chrUn_JH373268	1	320442	5736	219660	68.5491	2.37796	39.5	32.4
dog_chrUn_JH373269	1	265648	5271	187409	70.5479	2.78817	39.5	24.8
dog_chrUn_JH373270	1	241365	5941	177174	73.405	3.47833	39.5	16.4
dog_chrUn_JH373271	1	234529	8066	193412	82.4683	4.98168	39.6	21.4
dog_chrUn_JH373272	1	252720	4395	166214	65.77	2.04657	39.4	26.3
dog_chrUn_JH373273	1	254975	4278	177714	69.6986	2.14608	39.5	37
dog_chrUn_JH373274	1	226053	3939	147803	65.3842	2.46792	39.5	22.1
dog_chrUn_JH373275	1	223744	5335	156586	69.9844	3.43014	39.6	20.6
