#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
dog_chr1	1	122678785	1779864	15835893	12.9084	0.284475	38.6	2.28
dog_chr10	1	69331447	1115162	9529644	13.7451	0.315152	38.5	2.32
dog_chr11	1	74389097	897383	8744977	11.7557	0.236532	38.6	2.17
dog_chr12	1	72498081	858863	8438855	11.6401	0.233011	38.6	2.17
dog_chr13	1	63241923	846386	7871903	12.4473	0.262658	38.6	2.23
dog_chr14	1	60966679	700091	7012316	11.5019	0.225428	38.6	2.12
dog_chr15	1	64190966	861098	7964172	12.407	0.263365	38.6	2.22
dog_chr16	1	59632846	793137	7415608	12.4354	0.260586	38.6	2.18
dog_chr17	1	64289059	884875	8173366	12.7135	0.269655	38.6	2.23
dog_chr18	1	55844845	897039	7678431	13.7496	0.314979	38.6	2.32
dog_chr19	1	53741614	593652	6133974	11.4138	0.216749	38.7	2.11
dog_chr2	1	85426708	1311379	11373785	13.3141	0.300725	38.5	2.29
dog_chr20	1	58134056	1077884	8299143	14.2759	0.363708	38.5	2.46
dog_chr21	1	50858623	608094	5900389	11.6016	0.23457	38.5	2.18
dog_chr22	1	61439934	677219	7057141	11.4862	0.216203	38.7	2.11
dog_chr23	1	52294480	614063	6093624	11.6525	0.230198	38.6	2.19
dog_chr24	1	47698779	828604	6793682	14.2429	0.340266	38.5	2.36
dog_chr25	1	51628933	758490	6699592	12.9764	0.288041	38.6	2.23
dog_chr26	1	38964690	651299	5419496	13.9087	0.327308	38.5	2.34
dog_chr27	1	45876710	579273	5443346	11.8652	0.249098	38.4	2.21
dog_chr28	1	41182112	692394	5786655	14.0514	0.329127	38.6	2.33
dog_chr29	1	41845238	460129	4712094	11.2608	0.215876	38.6	2.14
dog_chr3	1	91889043	1268756	11251799	12.245	0.375328	36.2	2.25
dog_chr30	1	40214260	560535	5031281	12.5112	0.276366	38.4	2.25
dog_chr31	1	39895921	545823	5008513	12.5539	0.268242	38.7	2.18
dog_chr32	1	38810281	373634	4071788	10.4915	0.189001	38.7	2.03
dog_chr33	1	31377067	388347	3754024	11.9642	0.242778	38.6	2.17
dog_chr34	1	42124431	542585	5252504	12.469	0.252276	38.6	2.2
dog_chr35	1	26524999	357330	3352298	12.6383	0.26393	38.6	2.19
dog_chr36	1	30810995	376333	3682308	11.9513	0.239475	38.6	2.17
dog_chr37	1	30902991	418107	3893153	12.598	0.26498	38.6	2.23
dog_chr38	1	23914537	340011	3131492	13.0945	0.278763	38.6	2.23
dog_chr4	1	88276631	1116392	10798595	12.2327	0.247967	38.6	2.2
dog_chr5	1	88915250	1459417	12515998	14.0763	0.32138	38.5	2.32
dog_chr6	1	77573801	1200830	10378362	13.3787	0.303875	38.5	2.31
dog_chr7	1	80974532	1058106	10006743	12.3579	0.256388	38.5	2.19
dog_chr8	1	74330416	985695	9097255	12.2389	0.26036	38.6	2.24
dog_chr9	1	61074082	1179325	9170388	15.0152	0.37859	38.5	2.4
dog_chrX	1	123869142	1293531	13020065	10.5111	0.204758	38.6	2.07
dog_chrUn_JH373233	1	2660953	8024	93968	3.53137	0.058856	38.3	1.51
dog_chrUn_JH373234	1	1881673	2697	33820	1.79734	0.0278848	38.9	1.42
dog_chrUn_JH373235	1	1415205	2731	33025	2.33358	0.0374794	38.8	1.36
dog_chrUn_JH373236	1	1067467	2285	28855	2.70313	0.0418664	38.3	1.17
dog_chrUn_JH373237	1	866315	1550	17979	2.07534	0.0347091	38.9	1.72
dog_chrUn_JH373238	1	881102	2058	25006	2.83804	0.0456406	38.3	1.1
